sense_time,magnet_x,magnet_y,magnet_z,brightness,sublat,sublong,image_path
1587474242.123195,-4.384358882904053,-15.927471160888672,44.443241119384766,122.79049682617188,27.133438742063404,18.793776057930543,
1587474265.0741482,-4.621984481811523,-16.172908782958984,43.34754943847656,125.74052429199219,26.065104948319615,19.84937325641955,
1587474287.507193,-4.880928039550781,-16.476913452148438,42.55045700073242,122.81623840332031,25.012174938701495,20.86092598004573,
1587474310.0447667,-5.373561859130859,-16.269168853759766,41.77655029296875,119.18527603149414,23.946265862113062,21.858147259245932,
1587474333.2049081,-5.761233329772949,-16.5848331451416,40.906917572021484,117.21826171875,22.843028094163213,22.864169237191696,
1587474355.4741285,-6.022125244140625,-16.880922317504883,39.852783203125,115.33662033081055,21.775177536303204,23.814648116806914,image1.jpg
1587474378.7722058,-6.538635730743408,-17.008880615234375,38.7825927734375,116.37149429321289,20.651126474405036,24.792430677629262,
1587474401.088068,-6.74821662902832,-16.863754272460938,37.74384307861328,113.16919708251953,19.568314387168112,25.71409640423078,
1587474423.9554362,-6.727880001068115,-16.616201400756836,36.63740158081055,117.81878280639648,18.452982061745463,26.64439036730132,
1587474446.8612235,-6.921120643615723,-16.725614547729492,35.677528381347656,118.70503234863281,17.330314113154223,27.562912499337344,
1587474469.2886765,-7.0905256271362305,-16.866363525390625,34.46284103393555,112.3078498840332,16.226229401747293,28.450225789508284,
1587474492.0240278,-7.486060619354248,-16.80288314819336,32.76555633544922,117.54024505615234,15.10249423609824,29.33846286276447,
1587474515.0863028,-7.8683319091796875,-16.710256576538086,31.8703556060791,109.5036849975586,13.958296677469471,30.228866813534843,
1587474537.321086,-8.023236274719238,-16.423490524291992,30.57890510559082,109.09972381591797,12.851487574357353,31.07798910096166,
1587474560.6275241,-8.104239463806152,-16.41507339477539,29.43916893005371,113.06383895874023,11.687727500172024,31.959168881257927,
1587474582.9910858,-8.08071517944336,-16.29492950439453,28.42485237121582,104.25475692749023,10.568071665004759,32.7968676772979,
1587474606.2553713,-8.223849296569824,-16.283069610595703,27.680709838867188,109.14944458007812,9.400409845256059,33.661142739398386,
1587474629.224903,-7.995594024658203,-16.369384765625,26.191240310668945,111.2064323425293,8.245117498094253,34.5080110643991,
1587474651.7905068,-8.110499382019043,-16.00189208984375,24.984657287597656,118.0692024230957,7.107973817330816,35.33463812379448,
1587474674.8968863,-8.091468811035156,-15.486815452575684,24.026521682739258,120.60140991210938,5.941783903348254,36.17629842955305,
1587474697.3358197,-7.725775718688965,-15.465315818786621,22.996253967285156,126.77286911010742,4.807808149699233,36.98979786536366,
1587474719.5348685,-7.795610427856445,-15.263886451721191,21.761720657348633,113.16960144042969,3.6848447954263897,37.791569866369365,
1587474742.8061116,-7.984503746032715,-14.71904468536377,20.911291122436523,116.11537551879883,2.5066967143110164,38.6296409077191,
1587474765.106165,-7.874750137329102,-14.311043739318848,19.79362678527832,109.61654663085938,1.3771440417581082,39.43110213511757,
1587474788.02527,-7.894536972045898,-13.981340408325195,18.467721939086914,112.3533706665039,0.215932948814302,40.25389404329398,
1587474810.9386292,-8.385982513427734,-13.78813362121582,17.60703468322754,96.04587936401367,-0.9449593397139087,41.07627955521478,
1587474833.3409257,-8.109439849853516,-13.58411693572998,16.724159240722656,121.8054313659668,-2.0796728605149957,41.88086559415853,
1587474856.4264932,-8.05725383758545,-13.121747970581055,15.517956733703613,120.45322799682617,-3.248464436241098,42.71135854062413,
1587474878.9891725,-7.995141983032227,-12.631348609924316,14.051040649414062,121.84098052978516,-4.389835577213949,43.525018485880246,
1587474901.3885422,-7.952685832977295,-12.254830360412598,13.24531364440918,107.48786163330078,-5.5218625925154,44.33554337430732,
1587474924.6239064,-7.716076850891113,-11.903608322143555,12.54348087310791,114.19690704345703,-6.694597108383304,45.17992209535556,
1587474947.0698524,-7.798579692840576,-11.376742362976074,11.730732917785645,111.18559265136719,-7.825724246261606,45.999869229742664,image2.jpg
1587474969.7337105,-7.609943866729736,-11.006902694702148,10.460615158081055,108.44740676879883,-8.965746851760203,46.8327698178907,
1587474992.7351747,-7.381963729858398,-10.449252128601074,9.957718849182129,107.99344253540039,-10.120341665853022,47.684036784716895,
1587475015.3013268,-7.408373832702637,-10.006380081176758,8.891276359558105,102.91424179077148,-11.250352921575672,48.52577222255634,
1587475039.1363006,-7.312636852264404,-9.630814552307129,7.778994560241699,98.15683364868164,-12.440654257102025,49.42283560776748,
1587475061.654342,-6.998715877532959,-9.054683685302734,6.647270679473877,98.96410369873047,-13.561734186711238,50.278689046621345,
1587475084.4726768,-6.827802658081055,-8.562538146972656,5.518979549407959,125.26805114746094,-14.693994282218116,51.155094524687776,
1587475107.5514514,-6.732904434204102,-7.943184852600098,5.205272197723389,108.48757934570312,-15.834950062312066,52.05174809854871,
1587475130.171871,-6.717501640319824,-7.635429382324219,3.999917984008789,112.26976776123047,-16.948728519698534,52.94146561530749,
1587475153.3039489,-6.725733280181885,-7.236083984375,3.471642017364502,97.9272575378418,-18.082737997406582,53.86342162494874,
1587475175.7055125,-6.863957405090332,-6.703922748565674,3.249823570251465,114.17853546142578,-19.1756877929191,54.76879735037978,
1587475198.204793,-6.6466145515441895,-6.474435329437256,2.250490665435791,110.39495849609375,-20.26784187139331,55.69150468082972,
1587475222.0449846,-6.357545852661133,-5.866370677947998,1.567876935005188,95.96744918823242,-21.418484567277627,56.68484641258136,
1587475244.5362062,-6.41008186340332,-5.721192836761475,0.600596010684967,101.60575103759766,-22.497393201403888,57.63782172633822,
1587475267.357016,-6.1969733238220215,-5.413145065307617,-0.03774373233318329,111.2250862121582,-23.58500008143816,58.621485080035946,
1587475290.5865033,-6.170124053955078,-4.9348907470703125,-0.8053575158119202,103.56207656860352,-24.68422169815604,59.64118451179466,
1587475313.1521633,-6.057699680328369,-4.540901184082031,-1.37675142288208,95.35787582397461,-25.743935793167275,60.650679640933376,
1587475336.652534,-6.231316566467285,-4.241854667663574,-1.9016296863555908,103.73654556274414,-26.838437749168676,61.72298518967953,
1587475359.1856112,-6.051513195037842,-3.609571695327759,-2.933081865310669,103.45611190795898,-27.878578229565946,62.77243009527365,
1587475381.668605,-5.894453048706055,-3.3444416522979736,-4.223405838012695,116.59372329711914,-28.906822227976345,63.84159375700159,
1587475405.0698686,-5.856576442718506,-3.0753109455108643,-4.841831207275391,106.9990119934082,-29.966095775786112,64.97894319721378,
1587475427.702959,-5.591583251953125,-2.8882291316986084,-5.695678234100342,102.32156753540039,-30.979340678779163,66.10409391956831,
1587475450.4180617,-5.618532657623291,-2.7302966117858887,-5.649478435516357,79.3825798034668,-31.9844576566599,67.25950921013518,
1587475473.517492,-5.385026454925537,-2.5107853412628174,-6.454665660858154,36.23918914794922,-32.99364201219138,68.4626538626221,
1587475496.1541204,-4.615067005157471,-2.3455443382263184,-7.31624698638916,115.49250793457031,-33.96914670492553,69.6705864777172,
1587475519.5534582,-4.7524003982543945,-2.128725290298462,-8.01976203918457,128.83452224731445,-34.962683097068506,70.95075517347435,
1587475541.8854313,-4.697582721710205,-1.943200945854187,-8.949328422546387,131.45157623291016,-35.8959942962049,72.20378069746987,image3.jpg
1587475564.4027686,-4.5279154777526855,-1.7355163097381592,-9.780128479003906,132.80322265625,-36.82141321175534,73.49945392264294,
1587475587.4172108,-4.4818806648254395,-1.873836636543274,-10.507545471191406,132.83340454101562,-37.75004573131027,74.85851813350291,
1587475609.8003395,-4.201817989349365,-1.5813254117965698,-11.080890655517578,132.95665740966797,-38.635535360972824,76.21535570269346,
1587475632.628637,-4.097078323364258,-1.3589414358139038,-11.899595260620117,133.25383377075195,-39.519993632070694,77.63669074821642,
1587475654.9329476,-3.7359519004821777,-1.5250742435455322,-12.464957237243652,129.70630645751953,-40.363989862525415,79.06170043551286,
1587475677.3002295,-3.60713529586792,-1.4435780048370361,-13.304736137390137,130.7629051208496,-41.19012856339514,80.52937831455438,
1587475700.6368666,-3.3059256076812744,-1.5424751043319702,-14.130598068237305,131.34358596801758,-42.028930434986066,82.10258944646175,
1587475723.0703838,-3.027270793914795,-1.3435299396514893,-14.577554702758789,103.14094161987305,-42.811803302558346,83.65640967131546,
1587475745.5849974,-2.8454387187957764,-1.3761802911758423,-15.264445304870605,19.03853988647461,-43.57307569688045,85.25759725806321,
1587475768.417356,-2.4501795768737793,-1.4295663833618164,-15.981602668762207,2.5471763610839844,-44.31881965612454,86.92498303824672,
1587475790.7299595,-2.133122444152832,-1.482803463935852,-16.767854690551758,1.5328865051269531,-45.020642083910865,88.59730704520015,
1587475814.3016107,-1.8668192625045776,-1.307224988937378,-17.569732666015625,0.7052116394042969,-45.73172624821172,90.41066762832519,
1587475836.699827,-1.4548181295394897,-1.2124691009521484,-18.25804328918457,1.0472412109375,-46.37706642665662,92.17832058552449,
1587475859.0661647,-1.298606514930725,-1.332712173461914,-18.74405860900879,1.4699668884277344,-46.9905915839476,93.98677709282543,
1587475882.200442,-0.8561989068984985,-1.3317214250564575,-19.622053146362305,2.0010032653808594,-47.59121792899101,95.9025358719873,
1587475904.4324641,-0.5129116177558899,-1.6212656497955322,-20.299198150634766,1.4581031799316406,-48.13445702462798,97.78624057337429,
1587475926.9488583,-0.24790608882904053,-1.5639584064483643,-20.675132751464844,2.152263641357422,-48.64931668426353,99.7356926757118,
1587475949.8129122,0.41890785098075867,-1.589212417602539,-21.443187713623047,2.4572181701660156,-49.134325002131554,101.75678663225361,
1587475972.099151,0.7212780714035034,-1.4572319984436035,-21.875059127807617,3.2305526733398438,-49.56912459941081,103.76561356904605,
1587475995.0634458,1.1976956129074097,-1.932078242301941,-22.65825843811035,1.6642189025878906,-49.97646000603745,105.8726791166708,
1587476017.315287,1.9500229358673096,-2.0705058574676514,-23.007835388183594,1.2041473388671875,-50.33071118243475,107.94863315262613,
1587476039.6135411,2.5392770767211914,-1.9125514030456543,-23.641372680664062,2.0395164489746094,-50.64460618612102,110.05977632318537,
1587476062.8010392,3.211992025375366,-1.9698210954666138,-24.157508850097656,2.6127471923828125,-50.92627294220859,112.2842869735885,
1587476085.0155575,3.7263588905334473,-2.18296217918396,-24.6661376953125,1.9904632568359375,-51.152410260343956,114.43977173223945,
1587476107.5504158,4.297647953033447,-2.3078231811523438,-24.762615203857422,3.8098907470703125,-51.33731031136537,116.64676294742148,
1587476130.4809675,4.841423511505127,-2.4517407417297363,-25.007492065429688,1.6971321105957031,-51.47877377436009,118.90911284582647,image4.jpg
1587476152.71336,5.709323883056641,-2.559903860092163,-24.966922760009766,3.954357147216797,-51.57048272434585,121.11440334390517,
1587476175.8796272,6.236455917358398,-2.9128713607788086,-24.900564193725586,3.2598495483398438,-51.61806865229333,123.41963316991948,
1587476198.076743,6.851797580718994,-3.089393377304077,-24.99953269958496,2.8453407287597656,-51.61757346357851,125.63074298917103,
1587476220.296859,7.507497787475586,-3.005425453186035,-25.463363647460938,2.8747177124023438,-51.57189998859863,127.84172986501751,
1587476243.4946685,8.09958267211914,-2.6814444065093994,-25.75650405883789,2.029216766357422,-51.476168057191735,130.142547388828,
1587476265.8297753,8.75574779510498,-2.7602620124816895,-25.827327728271484,4.291252136230469,-51.33796259443111,132.3460210565875,
1587476288.5302196,9.499444961547852,-2.752135992050171,-25.921842575073242,2.0846633911132812,-51.151734071616126,134.56904272575153,
1587476311.6954298,10.325532913208008,-2.7301974296569824,-26.113298416137695,1.8983535766601562,-50.914835790443405,136.8159563966323,
1587476334.328856,11.082767486572266,-2.800016164779663,-26.070171356201172,2.3789405822753906,-50.63848633662469,138.98620802426882,
1587476357.661547,11.782051086425781,-2.907832384109497,-25.953214645385742,3.6766357421875,-50.30816472798453,141.19358856023354,
1587476380.2785697,12.581677436828613,-3.036254405975342,-25.451183319091797,0.6620635986328125,-49.9450616264229,143.3008112022092,
1587476403.379834,13.135126113891602,-3.076090097427368,-25.171602249145508,1.6179771423339844,-49.53178054012377,145.41724093918603,
1587476426.714898,13.882621765136719,-3.096320152282715,-24.898502349853516,3.6207809448242188,-49.0721566203061,147.515557014484,
1587476449.2439392,14.390728950500488,-2.9855728149414062,-24.770214080810547,2.2542190551757812,-48.58957301959343,149.50153013831357,
1587476471.9924235,14.788715362548828,-2.9151177406311035,-24.530044555664062,1.6111183166503906,-48.06497351020143,151.465359788854,
1587476495.0572803,15.813433647155762,-3.0542166233062744,-24.19658851623535,1.1777992248535156,-47.496261224054905,153.4126467212246,
1587476517.6957247,16.55103874206543,-2.9520182609558105,-23.51793670654297,1.7523574829101562,-46.903445200327404,155.28007508181946,
1587476540.9928362,17.184703826904297,-3.08337140083313,-23.26774024963379,0.7412834167480469,-46.25913979554176,157.15576797131,
1587476563.4932394,17.87188720703125,-2.913585662841797,-23.0554256439209,3.6906776428222656,-45.60535408818814,158.9226696077006,
1587476586.3601658,18.598983764648438,-3.1053307056427,-22.25814437866211,1.4283790588378906,-44.91061115147654,160.67353395992004,
1587476609.5938962,19.348840713500977,-2.991701602935791,-21.516897201538086,2.380542755126953,-44.17495879673115,162.40635295235228,
1587476632.0270085,19.858407974243164,-3.1818740367889404,-20.728961944580078,2.264026641845703,-43.43756132865282,164.0358311826422,
1587476655.3929622,20.548860549926758,-3.099713087081909,-20.433101654052734,3.4652023315429688,-42.64261951681713,165.6882315277867,
1587476677.8963478,20.913293838500977,-3.33542799949646,-19.598262786865234,4.050960540771484,-41.85243151664377,167.23719548814054,
1587476700.4780617,21.445085525512695,-3.142355442047119,-18.700273513793945,2.5477638244628906,-41.03648004292112,168.750669785567,
1587476723.8087473,22.168010711669922,-2.741807699203491,-18.37049102783203,0.7361564636230469,-40.170517924095634,170.27249057415918,image5.jpg
1587476746.3412232,22.851076126098633,-2.9811697006225586,-17.446300506591797,0.9128837585449219,-39.31325746627275,171.70299173354832,
1587476769.0760021,23.38031005859375,-2.8233845233917236,-16.889528274536133,1.9297943115234375,-38.42859087440519,173.1085217213319,
1587476792.2095914,23.75568962097168,-2.7944867610931396,-15.274354934692383,2.9402008056640625,-37.509158619662266,174.50110167044912,
1587476814.676819,23.946191787719727,-3.114485502243042,-14.976426124572754,1.5682754516601562,-36.598708063677904,175.81850855756116,
1587476838.0409515,24.330076217651367,-2.7187983989715576,-14.116477012634277,2.1659584045410156,-35.63465759818187,177.15326412516507,
1587476860.6549983,25.058706283569336,-2.830922842025757,-13.587565422058105,1.6732749938964844,-34.68566086961654,178.41246414017027,
1587476883.5399654,25.25068473815918,-2.9842662811279297,-12.555632591247559,3.2251853942871094,-33.7104054787871,179.6552170596541,
1587476906.624167,25.603315353393555,-3.2090277671813965,-11.756937980651855,0.9666557312011719,-32.71230993537314,-179.12186124774612,
1587476929.1256251,25.722993850708008,-3.1501009464263916,-10.719018936157227,1.1347198486328125,-31.726348223019702,-177.9581062962027,
1587476951.8905249,26.216888427734375,-3.148592710494995,-9.78576374053955,1.8877410888671875,-30.716450112719958,-176.80776583618913,
1587476975.1576548,26.80967140197754,-3.2468390464782715,-9.022639274597168,1.2205162048339844,-29.672182490516708,-175.6588597159013,
1587476997.3239822,27.05926513671875,-3.222395896911621,-7.739880561828613,2.0241622924804688,-28.66666253147494,-174.5882958653935,
1587477021.0701408,27.810209274291992,-3.218902826309204,-6.498952865600586,0.8589820861816406,-27.57860144386086,-173.4660274828687,
1587477043.2548645,28.251253128051758,-3.3797552585601807,-5.629814624786377,2.054492950439453,-26.552558473910498,-172.4393544279674,
1587477066.1063159,28.581619262695312,-3.436873197555542,-4.81343936920166,1.839813232421875,-25.48663402939643,-171.40262733460784,
1587477088.9724648,28.810619354248047,-3.3488354682922363,-3.485018014907837,0.6019783020019531,-24.41143589553678,-170.38524333697777,
1587477111.3759415,29.135374069213867,-3.51523756980896,-2.514862537384033,3.8054351806640625,-23.350132073996225,-169.40669579496839,
1587477134.4068482,29.294206619262695,-3.4478626251220703,-1.7618688344955444,3.3683204650878906,-22.251613966762857,-168.41854500698594,
1587477156.8406477,29.34908676147461,-3.4391379356384277,-0.5139508843421936,1.6023597717285156,-21.174677549759437,-167.4722632786157,
1587477179.1390464,29.4647216796875,-3.682556390762329,0.6048629879951477,2.004161834716797,-20.097917010127144,-166.54656774040387,
1587477202.4712632,29.848283767700195,-3.7457635402679443,1.996716856956482,3.687580108642578,-18.965068664578,-165.59290940773002,
1587477224.6560113,30.118677139282227,-3.917107582092285,3.1803958415985107,1.910400390625,-17.88244269999596,-164.69932941899557,
1587477247.3209326,30.505876541137695,-4.013785362243652,4.198704719543457,1.5014190673828125,-16.771268252230556,-163.79875531655105,
1587477270.1205857,30.732019424438477,-4.091366767883301,5.651094436645508,3.3544540405273438,-15.648648114963507,-162.9044786485213,
1587477292.588698,30.938753128051758,-4.165808200836182,6.651096820831299,0.9847908020019531,-14.538018374784413,-162.03379345388475,
1587477315.7895222,31.05790138244629,-4.300198078155518,7.701303005218506,1.4007606506347656,-13.386988065664694,-161.14480335227256,image6.jpg
1587477338.2871382,31.21726417541504,-4.400729179382324,8.667067527770996,2.8535003662109375,-12.267126471048682,-160.29167174380297,
1587477360.321169,31.319541931152344,-4.55032205581665,9.876258850097656,3.668079376220703,-11.167242325981311,-159.4639484390458,
1587477383.5548728,31.09834098815918,-4.558447360992432,10.99705696105957,1.0932960510253906,-10.0043778603509,-158.59863177309688,
1587477405.9702737,31.270584106445312,-4.2933125495910645,12.475040435791016,1.9343681335449219,-8.879802581433932,-157.77026643055774,
1587477428.670491,31.25215721130371,-4.299716472625732,13.743087768554688,2.1588973999023438,-7.738597499435277,-156.93710629522124,
1587477451.4043267,31.02543830871582,-4.169987678527832,14.927929878234863,1.8055267333984375,-6.593636240279937,-156.10768910354992,
1587477473.8383765,30.994205474853516,-4.401352882385254,16.218141555786133,1.6896324157714844,-5.462031842933381,-155.29335296956597,
1587477496.9365988,30.845979690551758,-4.3536763191223145,17.39652442932129,1.0525360107421875,-4.295508530341958,-154.45847162655863,
1587477519.436317,31.00700569152832,-4.563424110412598,18.465145111083984,1.8235359191894531,-3.1580143754967347,-153.6478920966182,
1587477541.7034304,31.035892486572266,-4.494384288787842,19.365938186645508,3.5634498596191406,-2.0314920657794913,-152.84763981270282,
1587477564.6874337,31.1536922454834,-4.645686626434326,20.363073348999023,1.8127326965332031,-0.8681418563052148,-152.02288081004545,
1587477586.9862988,31.198591232299805,-4.729413986206055,21.638757705688477,1.786163330078125,0.26080402330904623,-151.22321592239868,
1587477610.2560327,30.982688903808594,-4.841917991638184,22.97088623046875,1.4070396423339844,1.4388997307473075,-150.38849850393143,
1587477633.1535501,30.802034378051758,-4.796264171600342,24.24202537536621,1.5999832153320312,2.597809089961459,-149.56615738824024,
1587477655.586024,30.737733840942383,-4.766448974609375,25.348045349121094,2.958587646484375,3.7326206880101593,-148.75884268872306,
1587477678.6859024,30.5916805267334,-4.606727123260498,26.623489379882812,7.135746002197266,4.90026073653088,-147.9250131948479,
1587477701.2189422,30.426801681518555,-4.5951924324035645,27.5773868560791,2.2122879028320312,6.038077617814386,-147.10846407957288,
1587477723.7305882,30.290285110473633,-4.698893070220947,28.533370971679688,2.3738059997558594,7.173256765417798,-146.2888823603064,
1587477746.8017957,30.223270416259766,-4.944681644439697,29.479610443115234,0.7977371215820312,8.334883259261145,-145.44406992224583,
1587477769.3683765,30.043739318847656,-5.100335121154785,30.553468704223633,1.4246368408203125,9.468973845465586,-144.61230314550002,
1587477792.1674597,29.26165008544922,-5.173686504364014,31.346267700195312,100.97219467163086,10.612379955924277,-143.76563289598525,
1587477815.1551025,29.441471099853516,-5.181486129760742,32.39647674560547,106.9997673034668,11.762296090435639,-142.9048378152669,
1587477837.4854734,29.07819366455078,-5.223036289215088,33.646793365478516,105.15972137451172,12.876365684635479,-142.0608996414201,
1587477860.849866,29.290069580078125,-5.181210994720459,34.65346145629883,104.13349914550781,14.038407112470905,-141.16889059619479,
1587477883.4855082,29.132518768310547,-5.164172172546387,35.80715560913086,104.15063095092773,15.160364721388465,-140.29507717491836,
1587477906.0995612,29.02411651611328,-5.022091865539551,36.80361557006836,104.3322982788086,16.27717578276642,-139.41168782842558,image7.jpg
1587477929.1337843,29.07131576538086,-4.953029632568359,37.405357360839844,103.89115905761719,17.410071939639753,-138.50036300822748,
1587477951.5150936,29.009817123413086,-5.057658672332764,38.59550476074219,104.29826354980469,18.50596896177913,-137.6028078493961,
1587477974.936719,28.77650260925293,-5.212743282318115,39.96574783325195,103.77560424804688,19.647230392838438,-136.64983253563923,
1587477997.437211,28.77266502380371,-5.130590915679932,40.544700622558594,104.19454574584961,20.73785963158044,-135.7201071858171,
1587478019.869088,28.61037826538086,-5.170787811279297,41.411216735839844,100.94734573364258,21.81903759605844,-134.77842900494744,
1587478043.2324958,28.432647705078125,-5.195016384124756,42.552268981933594,50.54777526855469,22.93815043118669,-133.7808798766671,
1587478065.7302132,28.168479919433594,-4.998112678527832,43.09502029418945,72.06323623657227,24.008883328876447,-132.80279678752126,
1587478088.400198,27.78928565979004,-4.7543559074401855,44.253963470458984,121.79296875,25.07964354732288,-131.79949663995976,
1587478111.4329839,27.51664161682129,-4.70466947555542,44.89262771606445,122.84515380859375,26.159358143771204,-130.7601057728239,
1587478134.0346441,27.1995792388916,-4.856586933135986,45.965309143066406,120.14732360839844,27.21012298342243,-129.71949913201576,
1587478157.4315448,27.008928298950195,-4.858415126800537,46.72420883178711,118.2084846496582,28.28800708917319,-128.6195927888336,
1587478179.8489866,26.95885467529297,-4.8852362632751465,47.87160110473633,111.35223007202148,29.31082108719343,-127.54277248504606,
1587478202.9795344,26.93570327758789,-4.963143348693848,48.886993408203125,106.59777069091797,30.355317520733873,-126.40684372418124,
1587478226.280868,26.693376541137695,-5.024819374084473,49.686622619628906,120.52141571044922,31.39546312377302,-125.23584877211758,
1587478248.7627647,26.25857925415039,-5.212578773498535,50.982444763183594,119.14504623413086,32.38724757239389,-124.07885570785244,
1587478271.446678,26.023643493652344,-5.28211784362793,51.639617919921875,115.15877532958984,33.374653869756784,-122.88402339558543,
1587478294.6132154,25.772233963012695,-5.517940998077393,52.07680130004883,97.6523551940918,34.36923528084278,-121.63303326796257,
1587478317.1119978,25.63277244567871,-5.858428478240967,53.04623794555664,107.76016998291016,35.320687462414725,-120.3872614048656,
